"id","name","code","referentiecode","account_type","tag_ids","reconcile","sort_code"
"7008010","Betalingskorting debiteuren","7008010","WKprBtkBed","expense_direct_cost","l10n_nl_rgs.account_tag_7008000","0","Q.K.A"
"7008020","Betalingskortingen op inkopen","7008020","WKprBtkBec","expense_direct_cost","l10n_nl_rgs.account_tag_7008000","0","Q.K.B"
"7008099","Doorberekend / Overboeking ivm functionele indeling betalingskortingen","7008099","WKprBtkDfw","expense_direct_cost","l10n_nl_rgs.account_tag_7008000","0","Q.K.Z"
"7009010","Kostprijs intercompany transacties","7009010","WKprKitKit","expense_direct_cost","l10n_nl_rgs.account_tag_7009000","0","Q.L.A"
"7009099","Doorberekend / Overboeking ivm functionele indeling betalingskortingen","7009099","WKprKitDfw","expense_direct_cost","l10n_nl_rgs.account_tag_7009000","0","Q.L.Z"
"7010010","Mutatie omzetvorderingen inkoopwaarde handels- en productiegoederen","7010010","WKprMuoMuo","expense_direct_cost","l10n_nl_rgs.account_tag_7010000","0","Q.M.A"
"7010099","Doorberekend / Overboeking ivm functionele indeling mutatie omzetvorderingen","7010099","WKprMuoDfw","expense_direct_cost","l10n_nl_rgs.account_tag_7010000","0","Q.M.Z"
"7011010","Voorraadmutatie inkoopwaarde","7011010","WKprVomVom","expense_direct_cost","l10n_nl_rgs.account_tag_7011000","0","Q.N.A"
"7011099","Doorberekend / Overboeking ivm functionele indeling voorraadmutatie","7011099","WKprVomDfw","expense_direct_cost","l10n_nl_rgs.account_tag_7011000","0","Q.N.Z"
"7012010","Privé-gebruik goederen","7012010","WKprPrgPrg","expense_direct_cost","l10n_nl_rgs.account_tag_7012000","0","Q.O.A"
"7012099","Doorberekend / Overboeking ivm functionele indeling privé-gebruik goederen","7012099","WKprPrgDfw","expense_direct_cost","l10n_nl_rgs.account_tag_7012000","0","Q.O.Z"
"7013010","Privé-gebruik diensten","7013010","WKprPrdPrd","expense_direct_cost","l10n_nl_rgs.account_tag_7013000","0","Q.P.A"
"7013099","Doorberekend / Overboeking ivm functionele indeling privé-gebruik diensten","7013099","WKprPrdDfw","expense_direct_cost","l10n_nl_rgs.account_tag_7013000","0","Q.P.Z"
"7101010","Inkoopkosten planten opkweek inkoopwaarde agrarisch","7101010","WKprInaLpk","expense","l10n_nl_rgs.account_tag_7101000","0","Q.E010"
"7101020","Inkoopkosten planten handel inkoopwaarde agrarisch","7101020","WKprInaLph","expense","l10n_nl_rgs.account_tag_7101000","0","Q.E020"
"7101030","Inkoopkosten potten inkoopwaarde agrarisch","7101030","WKprInaLpo","expense","l10n_nl_rgs.account_tag_7101000","0","Q.E030"
"7101040","Inkoopkosten potgrond inkoopwaarde agrarisch","7101040","WKprInaLpt","expense","l10n_nl_rgs.account_tag_7101000","0","Q.E040"
"7101050","Inkoopkosten bloembollen handel inkoopwaarde agrarisch","7101050","WKprInaLbh","expense","l10n_nl_rgs.account_tag_7101000","0","Q.E050"
"7200100","Kostprijs - inkoopwaarde groep 1","7200100","WKprGrpGr1","expense_direct_cost","l10n_nl_rgs.account_tag_7200000","0","Q.Q.A"
"7200200","Kostprijs - inkoopwaarde groep 2","7200200","WKprGrpGr2","expense_direct_cost","l10n_nl_rgs.account_tag_7200000","0","Q.Q.B"
"7200300","Kostprijs - inkoopwaarde groep 3","7200300","WKprGrpGr3","expense_direct_cost","l10n_nl_rgs.account_tag_7200000","0","Q.Q.C"
"7200400","Kostprijs - inkoopwaarde groep 4","7200400","WKprGrpGr4","expense_direct_cost","l10n_nl_rgs.account_tag_7200000","0","Q.Q.D"
"7200500","Kostprijs - inkoopwaarde groep 5","7200500","WKprGrpGr5","expense_direct_cost","l10n_nl_rgs.account_tag_7200000","0","Q.Q.E"
"7200999","Doorberekend / Overboeking ivm functionele indeling kostprijs - inkoopwaarde groepen","7200999","WKprGrpDfw","expense_direct_cost","l10n_nl_rgs.account_tag_7200000","0","Q.Q.Z"
"7201010","Kostprijs van de omzet niet ingekocht bij leden (Coöperatie)","7201010","WKprOniOn1","expense_direct_cost","l10n_nl_rgs.account_tag_7201000","0","Q.R.A"
"7202100","Inkoopwaarde van geleverde producten","7202100","WKprTvlIgp","expense_direct_cost","l10n_nl_rgs.account_tag_7202000","0","Q.S.A"
"7202200","Verstrekte subsidies of giften","7202200","WKprTvlVsg","expense_direct_cost","l10n_nl_rgs.account_tag_7202000","0","Q.S.B"
"7203100","Lasten besteed aan doelstellingen","7203100","WKprTvlLbd","expense_direct_cost","l10n_nl_rgs.account_tag_7202000","0","Q.S.G"
"7203200","Wervingskosten","7203200","WKprTvlWko","expense_direct_cost","l10n_nl_rgs.account_tag_7202000","0","Q.S.H"
"7203300","Kosten van beheer en administratie","7203300","WKprTvlKba","expense_direct_cost","l10n_nl_rgs.account_tag_7202000","0","Q.S.I"
"7204000","Andere lasten","7204000","WKprTvlAla","expense_direct_cost","l10n_nl_rgs.account_tag_7202000","0","Q.S.U"
"8001010","Netto-omzet uit leveringen geproduceerde goederen","8001010","WOmzNopOlh","income","l10n_nl_rgs.account_tag_8001000","0","O.A010"
"8001020","1b. Netto-omzet uit leveringen geproduceerde goederen belast met laag tarief","8001020","WOmzNopOlv","income","l10n_nl_rgs.account_tag_8001000","0","O.A020"
"8001030","1c. Netto-omzet uit leveringen geproduceerde goederen belast met overige tarieven, behalve 0%","8001030","WOmzNopOlo","income","l10n_nl_rgs.account_tag_8001000","0","O.A030"
"8001040","1d. Netto-omzet uit privégebruik geproduceerde goederen","8001040","WOmzNopOpg","income","l10n_nl_rgs.account_tag_8001000","0","O.A040"
"8001050","1e. Netto-omzet uit geproduceerde goederen belast met 0% of niet bij u belast","8001050","WOmzNopOlg","income","l10n_nl_rgs.account_tag_8001000","0","O.A050"
"8001060","2a. Netto-omzet uit leveringen geproduceerde goederen waarbij de omzetbelasting naar u  is verlegd","8001060","WOmzNopOll","income","l10n_nl_rgs.account_tag_8001000","0","O.A060"
"8001070","3a. Netto-omzet uit leveringen geproduceerde goederen naar landen buiten EU (uitvoer)","8001070","WOmzNopOln","income","l10n_nl_rgs.account_tag_8001000","0","O.A070"
"8001080","3b. Netto-omzet uit leveringen geproduceerde goederen naar landen binnen EU","8001080","WOmzNopOli","income","l10n_nl_rgs.account_tag_8001000","0","O.A080"
"8001090","3c. Netto-omzet uit leveringen geproduceerde goederen via installatie/afstandsverkopen binnen de EU","8001090","WOmzNopOla","income","l10n_nl_rgs.account_tag_8001000","0","O.A090"
"8001100","4a. Netto-omzet uit belaste leveringen van geproduceerde goederen uit landen buiten de EU","8001100","WOmzNopOlu","income","l10n_nl_rgs.account_tag_8001000","0","O.A100"
"8001110","4b. Netto-omzet uit belaste leveringen van geproduceerde goederen uit landen binnen de EU","8001110","WOmzNopOle","income","l10n_nl_rgs.account_tag_8001000","0","O.A110"
"8001120","Netto-omzet uit leveringen geproduceerde goederen waarvan overboeking naar andere rubriek opbrengsten uit de verkoop van goederen","8001120","WOmzNopNon","income","l10n_nl_rgs.account_tag_8001000","0","O.A120"
"8001150","Netto-omzet van onbelaste leveringen geproduceerde goederen","8001150","WOmzNopNod","income","l10n_nl_rgs.account_tag_8001000","0","O.A150"
"8002010","Netto-omzet uit verkoop van handelsgoederen","8002010","WOmzNohOlh","income","l10n_nl_rgs.account_tag_8002000","0","O.B010"
"8002020","1b. Netto-omzet uit verkoop van handelsgoederen belast met laag tarief","8002020","WOmzNohOlv","income","l10n_nl_rgs.account_tag_8002000","0","O.B020"
"8002030","1c. Netto-omzet uit verkoop van handelsgoederen belast met overige tarieven, behalve 0%","8002030","WOmzNohOlo","income","l10n_nl_rgs.account_tag_8002000","0","O.B030"
"8002035","Margeinkopen","8002035","WOmzNohMai","income","l10n_nl_rgs.account_tag_8002000","0","O.B040"
"8002040","Margeverkopen","8002040","WOmzNohOmr","income","l10n_nl_rgs.account_tag_8002000","0","O.B050"
"8002050","1d. Netto-omzet uit privégebruik handelsgoederen","8002050","WOmzNohOpg","income","l10n_nl_rgs.account_tag_8002000","0","O.B060"
"8002060","1e. Netto-omzet uit leveringen handelsgoederen belast met 0% of niet bij u belast","8002060","WOmzNohOlg","income","l10n_nl_rgs.account_tag_8002000","0","O.B070"
"8002070","2a. Netto-omzet uit leveringen handelsgoederen waarbij de omzetbelasting naar u is verlegd","8002070","WOmzNohOll","income","l10n_nl_rgs.account_tag_8002000","0","O.B080"
"8002080","3a. Netto-omzet uit leveringen handelsgoederen naar landen buiten de EU (uitvoer)","8002080","WOmzNohOln","income","l10n_nl_rgs.account_tag_8002000","0","O.B090"
"8002090","3b. Netto-omzet uit leveringen handelsgoederen naar landen binnen de EU","8002090","WOmzNohOli","income","l10n_nl_rgs.account_tag_8002000","0","O.B100"
"8002100","3c. Netto-omzet uit leveringen handelsgoederen via installatie/afstandsverkopen binnen de EU","8002100","WOmzNohOla","income","l10n_nl_rgs.account_tag_8002000","0","O.B110"
"8002110","4a. Netto-omzet uit belaste leveringen van handelsgoederen uit landen buiten de EU","8002110","WOmzNohOlu","income","l10n_nl_rgs.account_tag_8002000","0","O.B120"
"8002120","4b. Netto-omzet uit belaste leveringen van handelsgoederen uit landen binnen de EU","8002120","WOmzNohOle","income","l10n_nl_rgs.account_tag_8002000","0","O.B130"
"8002130","Netto-omzet uit leveringen handelsgoederen waarvan overboeking naar andere rubriek","8002130","WOmzNohNon","income","l10n_nl_rgs.account_tag_8002000","0","O.B140"
"8002150","Netto-omzet van onbelaste verkoop van handelsgoederen","8002150","WOmzNohNod","income","l10n_nl_rgs.account_tag_8002000","0","O.B150"
"8003010","Opbrengsten uit het verlenen van diensten","8003010","WOmzNodOdh","income","l10n_nl_rgs.account_tag_8003000","0","O.C010"
"8003020","1b. Netto-omzet uit verleende diensten belast met laag tarief","8003020","WOmzNodOdl","income","l10n_nl_rgs.account_tag_8003000","0","O.C020"
"8003030","1c.  Netto-omzet uit verleende diensten belast met overige tarieven, behalve 0%","8003030","WOmzNodOdo","income","l10n_nl_rgs.account_tag_8003000","0","O.C030"
"8003040","1d  Netto-omzet uit privégebruik verleende diensten","8003040","WOmzNodOpd","income","l10n_nl_rgs.account_tag_8003000","0","O.C040"
"8003050","1e. Netto-omzet uit verleende diensten belast met 0% of niet bij u belast","8003050","WOmzNodOdg","income","l10n_nl_rgs.account_tag_8003000","0","O.C050"
"8003060","2a. Netto-omzet uit verleende diensten waarbij de omzetbelasting naar u is verlegd","8003060","WOmzNodOdv","income","l10n_nl_rgs.account_tag_8003000","0","O.C060"
"8003070","3a. Netto-omzet uit verleende diensten naar landen buiten de EU (uitvoer)","8003070","WOmzNodOdb","income","l10n_nl_rgs.account_tag_8003000","0","O.C070"
"8003080","3b. Netto-omzet uit verleende diensten naar landen binnen de EU","8003080","WOmzNodOdi","income","l10n_nl_rgs.account_tag_8003000","0","O.C080"
"8003090","3c. Netto-omzet uit verleende diensten via installatie/afstandsverkopen binnen de EU","8003090","WOmzNodOda","income","l10n_nl_rgs.account_tag_8003000","0","O.C090"
"8003100","4a. Netto-omzet uit belaste leveringen van diensten uit landen buiten de EU","8003100","WOmzNodOdu","income","l10n_nl_rgs.account_tag_8003000","0","O.C100"
"8003110","4b. Netto-omzet uit belaste leveringen van diensten uit landen binnen de EU","8003110","WOmzNodOde","income","l10n_nl_rgs.account_tag_8003000","0","O.C110"
"8003120","Netto-omzet uit verleende diensten waarvan overboeking naar andere rubriek opbrengsten uit het verlenen van diensten","8003120","WOmzNodNon","income","l10n_nl_rgs.account_tag_8003000","0","O.C120"
"8003150","Netto-omzet van onbelaste diensten","8003150","WOmzNodNod","income","l10n_nl_rgs.account_tag_8003000","0","O.C150"
"8004010","Overige netto-omzet waarvan licenties overige netto-omzet","8004010","WOmzNooNdl","income","l10n_nl_rgs.account_tag_8004000","0","O.F.A"
"8004020","Opbrengsten uit royalty's","8004020","WOmzNooNdy","income","l10n_nl_rgs.account_tag_8004000","0","O.F.B"
"8004030","Opbrengsten uit dividenden","8004030","WOmzNooNdd","income","l10n_nl_rgs.account_tag_8004000","0","O.F.C"
"8004040","Opbrengsten uit overige bronnen","8004040","WOmzNooNdo","income","l10n_nl_rgs.account_tag_8004000","0","O.F.F"
"8004050","Overige netto-omzet waarvan overboeking naar andere rubriek","8004050","WOmzNooNon","income","l10n_nl_rgs.account_tag_8004000","0","O.F.G"
"8004060","Opbrengsten uit rente","8004060","WOmzNooOur","income","l10n_nl_rgs.account_tag_8004000","0","O.F.D"
"8004070","Overige netto-omzet waarvan niet elders genoemd","8004070","WOmzNooOnw","income","l10n_nl_rgs.account_tag_8004000","0","O.F.E"
"8004080","Omzet (nog te factureren)","8004080","WOmzNooNtf","income","l10n_nl_rgs.account_tag_8004000","1","O.F.H"
"8005010","Omzet intercompany transacties","8005010","WOmzOitOit","income","l10n_nl_rgs.account_tag_8005000","0","O.G.A"
"8005020","Omzet verkopen aan groepsmaatschappijen","8005020","WOmzOitOvg","income","l10n_nl_rgs.account_tag_8005000","0","O.G.B"
"8005030","Omzet verkopen aan overige verbonden maatschappijen","8005030","WOmzOitOvm","income","l10n_nl_rgs.account_tag_8005000","0","O.G.C"
"8005040","Omzet verkopen aan andere deelnemingen","8005040","WOmzOitOvd","income","l10n_nl_rgs.account_tag_8005000","0","O.G.D"
"8006010","Verleende kortingen","8006010","WOmzKebVek","income","l10n_nl_rgs.account_tag_8006000","0","O.H.A"
"8006020","Omzetbonificaties","8006020","WOmzKebOmz","income","l10n_nl_rgs.account_tag_8006000","0","O.H.B"
"8006030","Provisies","8006030","WOmzKebPrv","income","l10n_nl_rgs.account_tag_8006000","0","O.H.C"
"8007010","Productieomzet","8007010","WOmzAolPom","income","l10n_nl_rgs.account_tag_8007000","0","O.D.A"
"8007020","Verpakkingsvergoedingn","8007020","WOmzAolVpa","income","l10n_nl_rgs.account_tag_8007000","0","O.D.B"
"8007030","GMO subsidie","8007030","WOmzAolGms","income","l10n_nl_rgs.account_tag_8007000","0","O.D.C"
"8007040","Verkoop elektra","8007040","WOmzAolVee","income","l10n_nl_rgs.account_tag_8007000","0","O.D.D"
"8007045","Vergoeding werk aan derden","8007045","WOmzAolVwd","income","l10n_nl_rgs.account_tag_8007000","0","O.D.E"
"8007050","Overige niet toegerekende opbrengsten","8007050","WOmzAolOno","income","l10n_nl_rgs.account_tag_8007000","0","O.D.F"
"8008005","Voorraadmutatie toegerekende opbrengsten","8008005","WOmzAovVmu","income","l10n_nl_rgs.account_tag_8008000","0","O.E.A"
"8008010","Omzet vee","8008010","WOmzAovOzv","income","l10n_nl_rgs.account_tag_8008000","0","O.E.B"
"8008015","Omzet en Aanwas veen","8008015","WOmzAovOea","income","l10n_nl_rgs.account_tag_8008000","0","O.E.C"
"8008020","Bedrijfstoeslag","8008020","WOmzAovBts","income","l10n_nl_rgs.account_tag_8008000","0","O.E.D"
"8008030","Melkgeld","8008030","WOmzAovMel","income","l10n_nl_rgs.account_tag_8008000","0","O.E.E"
"8008040","Eiergeld","8008040","WOmzAovEie","income","l10n_nl_rgs.account_tag_8008000","0","O.E.F"
"8009100","Netto-omzet groep 1","8009100","WOmzGrpGr1","income","l10n_nl_rgs.account_tag_8009000","0","O.I.A"
"8009200","Netto-omzet groep 2","8009200","WOmzGrpGr2","income","l10n_nl_rgs.account_tag_8009000","0","O.I.B"
"8009300","Netto-omzet groep 3","8009300","WOmzGrpGr3","income","l10n_nl_rgs.account_tag_8009000","0","O.I.C"
"8009400","Netto-omzet groep 4","8009400","WOmzGrpGr4","income","l10n_nl_rgs.account_tag_8009000","0","O.I.D"
"8009500","Netto-omzet groep 5","8009500","WOmzGrpGr5","income","l10n_nl_rgs.account_tag_8009000","0","O.I.E"
"8010100","Huuropbrengsten","8010100","WRevHuoHuo","income","l10n_nl_rgs.account_tag_8010000","0","O.J.A.A"
"8011100","Opbrengsten servicecontracten","8011100","WRevOscOsc","income","l10n_nl_rgs.account_tag_8011000","0","O.J.B.A"
"8012100","Lasten servicecontracten","8012100","WRevLscLsc","income","l10n_nl_rgs.account_tag_8012000","0","O.J.C.A"
"8013100","Overheidsbijdragen","8013100","WRevOhbOhb","income","l10n_nl_rgs.account_tag_8013000","0","O.J.D.A"
"8014100","Lasten verhuur en beheeractiviteiten","8014100","WRevLvbLvb","income","l10n_nl_rgs.account_tag_8014000","0","O.J.E.A"
"8015100","Lasten onderhoudsactiviteiten","8015100","WRevLoaLoa","income","l10n_nl_rgs.account_tag_8015000","0","O.J.F.A"
"8016100","Overige directe operationele lasten explotatie bezit","8016100","WRevOolOol","income","l10n_nl_rgs.account_tag_8016000","0","O.J.G.A"
"8020100","Omzet verkocht vastgoed in ontwikkeling","8020100","WRviOvoOvo","income","l10n_nl_rgs.account_tag_8020000","0","O.K.A.A"
"8021100","Uitgaven verkocht vastgoed in ontwikkeling","8021100","WRviUvvUvv","income","l10n_nl_rgs.account_tag_8021000","0","O.K.B.A"
"8022100","Toegerekende organisatiekosten verkocht vastgoed in ontwikkeling","8022100","WRviTokTok","income","l10n_nl_rgs.account_tag_8022000","0","O.K.C.A"
"8023100","Toegerekende financieringskosten","8023100","WRviTfkTfk","income","l10n_nl_rgs.account_tag_8023000","0","O.K.D.A"
"8030100","Verkoopopbrengst vastgoedportefeuille","8030100","WRgrOvpOvp","income","l10n_nl_rgs.account_tag_8030000","0","O.L.A.A"
"8031100","Toegerekende organisatiekosten verkoop vastgoedportefeuille","8031100","WRgrTokTok","income","l10n_nl_rgs.account_tag_8031000","0","O.L.B.A"
"8032100","Boekwaarde verkochte vastgoedportefeuille","8032100","WRgrRvbLsc","income","l10n_nl_rgs.account_tag_8032000","0","O.L.C.A"
"8033100","Verkoopkosten","8033100","WRgrDkvVkk","income","l10n_nl_rgs.account_tag_8033000","0","O.L.D.A"
"8033200","Verkoopbevorderende maatregelen","8033200","WRgrDkvVbm","income","l10n_nl_rgs.account_tag_8033000","0","O.L.D.B"
"8033300","Meerwaarde afdracht","8033300","WRgrDkvMaf","income","l10n_nl_rgs.account_tag_8033000","0","O.L.D.C"
"8040100","Overige waardeveranderingen van vastgoedportefeuille","8040100","WWvvOwvOwv","income","l10n_nl_rgs.account_tag_8040000","0","O.M.A.A"
"8040200","Toegerekende organisatiekosten vastgoed in ontwikkeling t.b.v. verhuur","8040200","WWvvOwvTok","income","l10n_nl_rgs.account_tag_8040000","0","O.M.A.B"
"8041100","Niet-gerealiseerde waardeveranderingen van vastgoedportefeuille","8041100","WWvvNwpNwp","income","l10n_nl_rgs.account_tag_8041000","0","O.M.B.A"
"8042100","Niet-gerealiseerde waardeveranderingen van vastgoedportefeuille verkocht onder voorwaarden","8042100","WWvvNwvNwv","income","l10n_nl_rgs.account_tag_8042000","0","O.M.C.A"
"8043100","Niet-gerealiseerde waardeveranderingen van vastgoedportefeuille bestemd voor verkoop","8043100","WWvvNwbNwb","income","l10n_nl_rgs.account_tag_8043000","0","O.M.D.A"
"8050100","Opbrengsten overige activiteiten","8050100","WNoaOoaOoa","income","l10n_nl_rgs.account_tag_8050000","0","O.N.A.A"
"8051100","Kosten overige activiteiten","8051100","WNoaKoaKoa","income","l10n_nl_rgs.account_tag_8051000","0","O.N.B.A"
"8060100","Kosten omtrent leefbaarheid","8060100","WKolKolLee","income","l10n_nl_rgs.account_tag_8060000","0","O.P.A.A"
"8080100","Verkoopkosten","8080100","WVkfVkfVkf","income","l10n_nl_rgs.account_tag_8080000","0","O.T.A.A"
"8090100","Algemene beheerskosten","8090100","WAkfAkfAkf","income","l10n_nl_rgs.account_tag_8090000","0","O.U.A.A"
"8101010","Wijziging in voorraden gereed product","8101010","WWivWgpWgp","income","l10n_nl_rgs.account_tag_8101000","0","P.A.A"
"8101020","Wijziging in voorraden handelsgoederen","8101020","WWivWgpWhg","income","l10n_nl_rgs.account_tag_8101000","0","P.A.B"
"8101030","Wijziging in voorraden grond- en hulpstoffen / halffabrikaten)","8101030","WWivWgpWgh","income","l10n_nl_rgs.account_tag_8101000","0","P.A.C"
"8102010","Wijziging in vooraden onderhanden werk","8102010","WWivWowWow","income","l10n_nl_rgs.account_tag_8102000","0","P.B.A"
"8103010","Wijziging in onderhanden projecten","8103010","WWivWopWop","income","l10n_nl_rgs.account_tag_8103000","0","P.C.A"
"8104010","Geactiveerde productie voor het eigen bedrijf","8104010","WWivGpvGpe","income","l10n_nl_rgs.account_tag_8104000","0","P.D.A"
"8104020","Privé gebruik eigen bedrijf","8104020","WWivGpvPge","income","l10n_nl_rgs.account_tag_8104000","0","P.D.B"
"8110010","Aanwas fruitopstanden","8110010","WWivWavAaf","income","l10n_nl_rgs.account_tag_8110000","0","P.E.A"
"8110020","Aanwas vee","8110020","WWivWavAav","income","l10n_nl_rgs.account_tag_8110000","0","P.E.B"
"8110030","Overige voorraadmutaties","8110030","WWivWavOvv","income","l10n_nl_rgs.account_tag_8110000","0","P.E.C"
"8120010","Waardeveranderingen van agrarische voorraden","8120010","WWivWvaWva","income","l10n_nl_rgs.account_tag_8120000","0","P.F.A"
"8130010","Marge-voorraden","8130010","WWivMrvMrv","income","l10n_nl_rgs.account_tag_8130000","0","P.G.A"
"8201010","Ontvangen managementvergoeding","8201010","WOvbOnmOnm","income","l10n_nl_rgs.account_tag_8201000","0","R.L.A"
"8202010","Ontvangen doorbelasting personeelskosten","8202010","WOvbOdpOdp","income","l10n_nl_rgs.account_tag_8202000","0","R.M.A"
"8203010","Collecten","8203010","WOvbBueCol","income","l10n_nl_rgs.account_tag_8203000","0","R.D.A"
"8203020","Donaties en giften","8203020","WOvbBueDeg","income","l10n_nl_rgs.account_tag_8203000","0","R.D.B"
"8203030","Contributies","8203030","WOvbBueCtb","income","l10n_nl_rgs.account_tag_8203000","0","R.D.C"
"8203040","Sponsoring","8203040","WOvbBueSpo","income","l10n_nl_rgs.account_tag_8203000","0","R.D.D"
"8203050","Nalatenschappen","8203050","WOvbBueNal","income","l10n_nl_rgs.account_tag_8203000","0","R.D.E"
"8203060","Eigen loterijen en prijsvragen","8203060","WOvbBueEle","income","l10n_nl_rgs.account_tag_8203000","0","R.D.F"
"8203070","Verkoop goederen","8203070","WOvbBueVeg","income","l10n_nl_rgs.account_tag_8203000","0","R.D.G"
"8203080","Overige baten uit fondsenwerving","8203080","WOvbBueObu","income","l10n_nl_rgs.account_tag_8203000","0","R.D.H"
"8204010","Collecten","8204010","WOvbBugCol","income","l10n_nl_rgs.account_tag_8204000","0","R.E.A"
"8204020","Donaties en giften","8204020","WOvbBugDeg","income","l10n_nl_rgs.account_tag_8204000","0","R.E.B"
"8204030","Contributies","8204030","WOvbBugCtb","income","l10n_nl_rgs.account_tag_8204000","0","R.E.C"
"8204040","Sponsoring","8204040","WOvbBugSpo","income","l10n_nl_rgs.account_tag_8204000","0","R.E.D"
"8204050","Nalatenschappen","8204050","WOvbBugNal","income","l10n_nl_rgs.account_tag_8204000","0","R.E.E"
"8204060","Eigen loterijen en prijsvragen","8204060","WOvbBugEle","income","l10n_nl_rgs.account_tag_8204000","0","R.E.F"
"8204070","Verkoop goederen","8204070","WOvbBugVeg","income","l10n_nl_rgs.account_tag_8204000","0","R.E.G"
"8204080","Overige baten uit fondsenwerving","8204080","WOvbBugObu","income","l10n_nl_rgs.account_tag_8204000","0","R.E.H"
"8205010","Collecten","8205010","WOvbBuaCol","income","l10n_nl_rgs.account_tag_8205000","0","R.F.A"
"8205020","Donaties en giften","8205020","WOvbBuaDeg","income","l10n_nl_rgs.account_tag_8205000","0","R.F.B"
"8205030","Contributies","8205030","WOvbBuaCtb","income","l10n_nl_rgs.account_tag_8205000","0","R.F.C"
"8205040","Sponsoring","8205040","WOvbBuaSpo","income","l10n_nl_rgs.account_tag_8205000","0","R.F.D"
"8205050","Nalatenschappen","8205050","WOvbBuaNal","income","l10n_nl_rgs.account_tag_8205000","0","R.F.E"
"8205060","Eigen loterijen en prijsvragen","8205060","WOvbBuaEle","income","l10n_nl_rgs.account_tag_8205000","0","R.F.F"
"8205070","Verkoop goederen","8205070","WOvbBuaVeg","income","l10n_nl_rgs.account_tag_8205000","0","R.F.G"
"8205080","Overige baten uit fondsenwerving","8205080","WOvbBuaObu","income","l10n_nl_rgs.account_tag_8205000","0","R.F.H"
"8206010","Uitkering bedrijfsschadeverzekering","8206010","WOvbVezUib","income","l10n_nl_rgs.account_tag_8206000","0","R.O.A"
"8206020","Overige verzekeringsuitkeringen","8206020","WOvbVezOvu","income","l10n_nl_rgs.account_tag_8206000","0","R.O.B"
"8207010","Overheidssubsidies exclusief loonkostensubsidies","8207010","WOvbOrsOel","income","l10n_nl_rgs.account_tag_8207000","0","R.B.A"
"8207015","Ontvangen restituties en subsidies","8207015","WOvbOrsOre","income","l10n_nl_rgs.account_tag_8207000","0","R.B.B"
"8207050","Overige ontvangen subsidies","8207050","WOvbOrsOsu","income","l10n_nl_rgs.account_tag_8207000","0","R.B.C"
"8208010","Huurontvangsten","8208010","WOvbHuoHuo","income","l10n_nl_rgs.account_tag_8208000","0","R.G.A"
"8209010","Opbrengsten servicecontracten","8209010","WOvbOpsOps","income","l10n_nl_rgs.account_tag_8209000","0","R.H.A"
"8210010","Netto verkoopresultaat vastgoedportefeuille","8210010","WOvbNvvNvv","income","l10n_nl_rgs.account_tag_8210000","0","R.J.A"
"8211010","College-, cursus-, les- en examengelden","8211010","WOvbCclCcl","income","l10n_nl_rgs.account_tag_8211000","0","R.I.A"
"8212010","Baten werk in opdracht van derden","8212010","WOvbBwiBwi","income","l10n_nl_rgs.account_tag_8212000","0","R.K.A"
"8213010","Overige opbrengsten niet elders genoemd","8213010","WOvbOvoOvo","income","l10n_nl_rgs.account_tag_8213000","0","R.N.A"
"8214100","Bijdragen van donateurs","8214100","WOvbSgbBvd","income","l10n_nl_rgs.account_tag_8214000","0","R.P.A"
"8214200","Bijdragen van leden","8214200","WOvbSgbBvl","income","l10n_nl_rgs.account_tag_8214000","0","R.P.B"
"8214300","Baten van particulieren","8214300","WOvbSgbBvp","income","l10n_nl_rgs.account_tag_8214000","0","R.P.C"
"8214400","Baten van bedrijfsleven","8214400","WOvbSgbBvb","income","l10n_nl_rgs.account_tag_8214000","0","R.P.D"
"8214500","Baten van loterijorganisaties","8214500","WOvbSgbBlo","income","l10n_nl_rgs.account_tag_8214000","0","R.P.E"
"8214600","Baten van subsidies van overheden","8214600","WOvbSgbBso","income","l10n_nl_rgs.account_tag_8214000","0","R.P.F"
"8214700","Baten van verbonden organisaties zonder winststreven","8214700","WOvbSgbBvo","income","l10n_nl_rgs.account_tag_8214000","0","R.P.G"
"8214800","Baten van andere organisaties zonder winststreven","8214800","WOvbSgbBao","income","l10n_nl_rgs.account_tag_8214000","0","R.P.H"
"8214900","Andere baten","8214900","WOvbSgbAnb","income","l10n_nl_rgs.account_tag_8214000","0","R.P.X"
"8215010","Baten als tegenprestatie voor de levering van producten en/of diensten","8215010","WOvbLpdLpd","income","l10n_nl_rgs.account_tag_8215000","0","R.A.A"
"8216010","Sponsorbijdragen","8216010","WOvbSpdSpd","income","l10n_nl_rgs.account_tag_8216000","0","R.C.A"
"8218910","Exploitatiesubsidies","8218910","WOvbEsuEsu","income","l10n_nl_rgs.account_tag_8218900","0","R.Q.A"
"8219000_01","Doorberekening overige bedrijfsopbrengsten netto resultaat exploitatie vastgoedportefeuille","8219000.01","WOvbDobEvp","income","l10n_nl_rgs.account_tag_8219000","0","R.Z.A010"
"8219000_02","Doorberekening overige bedrijfsopbrengsten netto resultaat verkocht vastgoed in ontwikkeling","8219000.02","WOvbDobVvo","income","l10n_nl_rgs.account_tag_8219000","0","R.Z.A020"
"8219000_03","Doorberekening overige bedrijfsopbrengsten netto gerealiseerd resultaat verkoop vastgoedportefeuille","8219000.03","WOvbDobGrv","income","l10n_nl_rgs.account_tag_8219000","0","R.Z.A030"
